,Unnamed: 0,id,index,song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,img_url
8589,6819,393037,393037,"['GN0601', 'GN0606']",20121203,Holding Onto Gravity,2168881,[101094],Holding Onto Gravity,['GN0600'],['넬 (NELL)'],None
8590,6820,383960,383960,"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20121206,1/10,2169258,[230490],1/10,"['GN0500', 'GN0600']",['브로콜리너마저'],None
8593,6823,524551,524551,"['GN0105', 'GN0101']",20121207,Ten Years After : 첫 번째 조우 (Pastel Music 10th Anniversary),2169462,"[177241, 774718]",왜죠,['GN0100'],"['심규선 (Lucia)', '윤덕원 (브로콜리너마저)']",None
8594,6824,663720,663720,['GN0901'],20121210,The Fall,2169723,[699337],The Fall,['GN0900'],['Rhye'],None
8599,16641,13370,13370,"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20101109,Faint,1068158,[222087],심야식당,"['GN0500', 'GN0600']",['보드카 레인'],None
8600,6826,466456,466456,"['GN0501', 'GN0601', 'GN0503', 'GN0606', 'GN0509']",20121226,Realize,2171051,[511480],세상이 끝나려고 해,"['GN0500', 'GN0600']",['이이언'],None
8601,12061,270381,270381,"['GN2601', 'GN0501', 'GN0504', 'GN0509']",20170714,Realize,10079190,[428460],Realize (Feat. UseMind),"['GN0500', 'GN2600']",['Master Class'],None
8602,6827,11706,11706,"['GN0303', 'GN0301']",20121227,쉬어가도 되겠니,2171157,[485162],쉬어가도 되겠니,['GN0300'],['제이독 (J-DOGG)'],None
8603,6828,108823,108823,['GN0401'],20130104,Just JeA,2171334,[230519],Days & Nights (Feat. Eric Benet),['GN0400'],['제아'],None
8604,10156,702533,702533,"['GN0401', 'GN0403']",20130104,Just JeA,2171334,[230519],안아보자 (Feat. 정엽),['GN0400'],['제아'],None
8605,6830,427246,427246,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20130128,영화처럼,2173621,[192827],영화처럼,"['GN0500', 'GN0800']",['어쿠스틱 콜라보'],None
8608,6833,426915,426915,"['GN0105', 'GN1501', 'GN0101', 'GN1504']",20130128,야왕 OST Part.2,2173636,[629831],얼음꽃,"['GN1500', 'GN0100']",['에일리'],None
8611,6837,261308,261308,"['GN1013', 'GN1001']",20040827,Hagnesta Hill,35441,[104131],Kevlar Soul,['GN1000'],['Kent'],None
8613,6845,173793,173793,"['GN0104', 'GN2503', 'GN2501', 'GN0101', 'GN2505']",20091029,Sound-G Sign,707651,[181694],잠에 취해,"['GN2500', 'GN0100']",['브라운아이드걸스'],None
8615,11010,293267,293267,"['GN2503', 'GN0204', 'GN2501', 'GN2506', 'GN0201']",20091029,Sound-G Sign,707651,[181694],Sign,"['GN2500', 'GN0200']",['브라운아이드걸스'],None
8616,6847,295010,295010,"['GN1304', 'GN1301', 'GN1302']",20170610,Welcome To My Life (Feat. Cal Scruby),10069982,[41974],Welcome To My Life (Feat. Cal Scruby),['GN1300'],['Chris Brown'],None
8618,6849,263588,263588,"['GN1105', 'GN1104', 'GN1101']",20170630,Funk Wav Bounces Vol.1,10042493,[227229],"Feels (Feat. Pharrell Williams, Katy Perry & Big Sean)",['GN1100'],['Calvin Harris'],None
8622,7036,489432,489432,"['GN1105', 'GN1104', 'GN1101']",20170630,Funk Wav Bounces Vol.1,10042493,[227229],Slide (Feat. Frank Ocean & Migos),['GN1100'],['Calvin Harris'],None
8625,7056,243181,243181,"['GN1105', 'GN1104', 'GN1101']",20170630,Funk Wav Bounces Vol.1,10042493,[227229],"Heatstroke (Feat. Young Thug, Pharrell Williams & Ariana Grande)",['GN1100'],['Calvin Harris'],None
8628,7784,96545,96545,"['GN1105', 'GN1104', 'GN1101']",20170630,Funk Wav Bounces Vol.1,10042493,[227229],Rollin (Feat. Future & Khalid),['GN1100'],['Calvin Harris'],None
8629,6853,563125,563125,['GN1201'],20170626,Rake It Up (Feat. Nicki Minaj),10074268,[236740],Rake It Up (Feat. Nicki Minaj),['GN1200'],['Yo Gotti'],None
8631,6855,503995,503995,"['GN2704', 'GN1104', 'GN1103', 'GN1101']",20170728,Complicated (Feat. Kiiara),10082965,"[751063, 182123]",Complicated (Feat. Kiiara),"['GN2700', 'GN1100']","['Dimitri Vegas & Like Mike', 'David Guetta']",None
8634,6858,404277,404277,"['GN1104', 'GN1101']",20170731,YOLO (Original Mix),10083512,[1757524],YOLO (Original Mix),['GN1100'],['Junkilla'],None
8636,6864,662070,662070,['GN0901'],20170901,Always Been You,10092469,[1073994],Always Been You,['GN0900'],['Quinn XCII'],None
8638,6866,519274,519274,"['GN1104', 'GN1103', 'GN1101']",20170908,What About Us,10094501,[1758070],What About Us,['GN1100'],['Kalpee'],None
8641,6868,501953,501953,"['GN2704', 'GN1102', 'GN1101']",20170916,The Spectre,10096725,[943471],The Spectre,"['GN2700', 'GN1100']",['Alan Walker'],None
8644,6871,339936,339936,"['GN1104', 'GN1101']",20170922,Dum Dum,10098196,"[883056, 461563, 696641]",Dum Dum,['GN1100'],"['Kideko', 'Tinie Tempah', 'Becky G']",None
8650,6877,242823,242823,['GN0901'],20171013,Beautiful Trauma,10100371,[10385],Beautiful Trauma,['GN0900'],['Pink'],None
8652,6879,644520,644520,"['GN2704', 'GN1102', 'GN1101']",20181214,Different World,10106220,[943471],"All Falls Down (Feat. Noah Cyrus, Digital Farm Animals)","['GN2700', 'GN1100']",['Alan Walker'],None
8656,6883,247015,247015,"['GN1104', 'GN1103', 'GN1101']",20171103,Wavey (Feat. Alika),10108181,[2006547],Wavey (Feat. Alika),['GN1100'],['CliQ'],None
8658,6885,73430,73430,"['GN1102', 'GN1101']",20171124,Kaskade Christmas,10111908,[180940],Deck the Halls (Feat. Erika),['GN1100'],['Kaskade'],None
8660,6887,462006,462006,"['GN1104', 'GN2704', 'GN1101']",20171201,"All Falls Down (Noah Cyrus, Digital Farm Animals) (Remixes)",10115742,[943471],"All Falls Down (Feat. Noah Cyrus, Digital Farm Animals) (K-391 Remix)","['GN2700', 'GN1100']",['Alan Walker'],None
8663,6890,410298,410298,"['GN1105', 'GN1101']",20171201,So Far Away (Feat. Jamie Scott & Romy),10116032,"[714465, 182123]",So Far Away (Feat. Jamie Scott & Romy),['GN1100'],"['Martin Garrix', 'David Guetta']",None
8665,6897,275923,275923,"['GN1201', 'GN1202']",20171202,1000,10116176,"[106558, 593012]",1000,['GN1200'],"['N.E.R.D', 'Future']",None
8667,6899,441254,441254,['GN1201'],20171216,The Beautiful & Damned,10110382,[772506],Sober (Feat. Charlie Puth),['GN1200'],['G-Eazy'],None
8669,6901,193541,193541,['GN1201'],20171213,"No Limit REMIX (Feat. A$AP Rocky, French Montana, Juicy J & Belly)",10119646,[772506],"No Limit REMIX (Feat. A$AP Rocky, French Montana, Juicy J & Belly)",['GN1200'],['G-Eazy'],None
8671,6903,40163,40163,"['GN1301', 'GN1302']",20171215,Heartbreak On A Full Moon Deluxe Edition : Cuffing Season - 12 Days Of Christmas (Explicit),10120050,[41974],Don`t Slow Me Down,['GN1300'],['Chris Brown'],None
8673,6905,138347,138347,"['GN1201', 'GN1202']",20171215,NO ONE EVER REALLY DIES,10108312,[106558],ESP,['GN1200'],['N.E.R.D'],None
8675,8287,419930,419930,"['GN1201', 'GN1202']",20171215,NO ONE EVER REALLY DIES,10108312,"[106558, 177834]",Lemon,['GN1200'],"['N.E.R.D', 'Rihanna']",None
8676,18328,400885,400885,"['GN1201', 'GN1202']",20171215,NO ONE EVER REALLY DIES,10108312,"[106558, 554340]",Don`t Don`t Do It!,['GN1200'],"['N.E.R.D', 'Kendrick Lamar']",None
8677,6909,527458,527458,"['GN0908', 'GN0901']",20180112,i need u here (cortado),10128305,"[1908522, 1646100]",i need u here (cortado),['GN0900'],"['anton.', 'Folly Rae']",None
8679,6911,684932,684932,"['GN2701', 'GN2703', 'GN1104', 'GN2704', 'GN1101']",20180119,Pancake (Feat. Ashnikko),10130215,[863739],Pancake (Feat. Ashnikko),"['GN2700', 'GN1100']",['Jaded'],None
8680,6913,138806,138806,"['GN2701', 'GN2703', 'GN2704']",20180202,Patser Bounce,10135402,"[751063, 534141]",Patser Bounce,['GN2700'],"['Dimitri Vegas & Like Mike', 'Quintino']",None
8682,6916,259546,259546,"['GN0908', 'GN0901']",20180202,Us,10136016,[2845],Us,['GN0900'],['Jennifer Lopez'],None
8685,6917,46850,46850,"['GN0908', 'GN0901']",20180206,We Are... (Feat. MØ),10136897,[1230331],We Are... (Feat. MØ),['GN0900'],['Noah Cyrus'],None
8687,6919,172600,172600,"['GN0908', 'GN0901']",20180212,Rak-Su,10138306,[1642462],I`m Feeling You,['GN0900'],['Rak-Su'],None
8688,6920,355149,355149,"['GN1105', 'GN1101']",20180219,You Owe Me,10140115,[713297],You Owe Me,['GN1100'],['The Chainsmokers'],None
8689,6921,314493,314493,['GN0901'],20180413,"PTX Presents: Top Pop, Vol. I",10141366,[761769],Havana,['GN0900'],['Pentatonix'],None
8690,6922,610588,610588,"['GN1014', 'GN0901', 'GN0902', 'GN1001']",20180223,Joanne,10141388,[947384],Joanne,"['GN0900', 'GN1000']",['Kid Astray'],None
8691,6926,385205,385205,"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20180302,Time (Feat. Em Appelgren),10143634,[896563],Time (Feat. Em Appelgren),"['GN2700', 'GN1100']",['Quiet Disorder'],None
8692,6927,328348,328348,"['GN1102', 'GN1101']",20180302,Silence Before The Storm (Feat. Katrine Stenbekk),10143636,"[896563, 1629002]",Silence Before The Storm (Feat. Katrine Stenbekk),['GN1100'],"['Quiet Disorder', 'Anderson']",None
8693,6928,255975,255975,"['GN0908', 'GN0901']",20180303,No Excuses,10144011,[777099],No Excuses,['GN0900'],['Meghan Trainor'],None
8695,6930,644937,644937,"['GN0904', 'GN0901']",20180308,X,10145185,"[229558, 780042]",X,['GN0900'],"['Nicky Jam', 'J. Balvin']",None
8696,7149,384009,384009,"['GN0401', 'GN0402']",20200324,X,10407343,[2402305],BETTING (Feat. pH-1),['GN0400'],['Xydo (시도)'],None
8698,6931,499153,499153,"['GN1105', 'GN2704', 'GN1109', 'GN1101']",20180317,Remind Me to Forget,10148419,"[751508, 553325]",Remind Me to Forget,"['GN2700', 'GN1100']","['Kygo', 'Miguel']",None
8699,6932,150938,150938,"['GN1201', 'GN1202', 'GN1209']",20180319,Lemon (Feat. Drake) (Drake Remix),10148887,"[106558, 177834]",Lemon (Feat. Drake) (Drake Remix),['GN1200'],"['N.E.R.D', 'Rihanna']",None
8700,6933,548742,548742,"['GN1201', 'GN1209']",20180324,Color Blind,10150469,"[487526, 2007365]",Color Blind,['GN1200'],"['Diplo', 'Lil Xan']",None
8701,6934,472697,472697,"['GN1201', 'GN1209']",20180329,Bad Company (Feat. BlocBoy JB),10152177,[601271],Bad Company (Feat. BlocBoy JB),['GN1200'],['A$AP Rocky'],None
8702,6935,699875,699875,"['GN1109', 'GN1102', 'GN1101']",20180420,Surge,10147843,[1757524],Daydream (Feat. Thomas Daniel),['GN1100'],['Junkilla'],None
8703,6936,380357,380357,"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1104', 'GN1103', 'GN1101']",20180409,One Kiss,10156160,"[227229, 889721]",One Kiss,"['GN2700', 'GN1100']","['Calvin Harris', 'Dua Lipa']",None
8708,6941,341386,341386,"['GN2701', 'GN2703']",20180420,Disorder (EP 1),10159670,[896563],Trippin´,['GN2700'],['Quiet Disorder'],None
8709,6942,213879,213879,"['GN2701', 'GN2703', 'GN2704']",20180420,Game Over,10159808,"[714465, 717714]",Game Over,['GN2700'],"['Martin Garrix', 'Loopers']",None
8711,6944,448550,448550,['GN0901'],20180504,Move To Miami,10163828,"[232722, 27504]",Move To Miami,['GN0900'],"['Pitbull', 'Enrique Iglesias']",None
8712,6945,702405,702405,"['GN1503', 'GN1501', 'GN1201']",20180518,데드풀 (Deadpool) 2 OST,10164245,"[487526, 601511, 1759671]",Welcome to the Party (Feat. Zhavia Ward),"['GN1500', 'GN1200']","['Diplo', 'French Montana', 'Lil Pump']",None
8713,6946,654991,654991,"['GN0904', 'GN0901']",20180518,Dinero (Feat. DJ Khaled & Cardi B),10168314,[2845],Dinero (Feat. DJ Khaled & Cardi B),['GN0900'],['Jennifer Lopez'],None
8714,6947,209829,209829,['GN0901'],20180525,Live It Up (Feat. Will Smith & Era Istrefi) (2018 FIFA 러시아 월드컵™ 공식 주제가),10170212,[229558],Live It Up (Feat. Will Smith & Era Istrefi) (2018 FIFA 러시아 월드컵™ 공식 주제가),['GN0900'],['Nicky Jam'],None
8715,6948,64691,64691,"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1104', 'GN1103', 'GN1101']",20180615,Born To Be Yours,10175895,"[751508, 635412]",Born To Be Yours,"['GN2700', 'GN1100']","['Kygo', 'Imagine Dragons']",None
8716,6949,520338,520338,['GN1101'],20180615,Raise a Glass (Feat. BB Diamond) (Denney Remix),10176096,[941738],Raise a Glass (Feat. BB Diamond) (Denney Remix),['GN1100'],['Ryan Blyth'],None
8717,6950,334992,334992,"['GN2704', 'GN1102', 'GN1101']",20180622,When I Grow Up,10178205,"[751063, 513802]",When I Grow Up,"['GN2700', 'GN1100']","['Dimitri Vegas & Like Mike', 'Wiz Khalifa']",None
8718,6951,57912,57912,"['GN0908', 'GN0901']",20180627,Still New York,10179206,"[773205, 786673]",Still New York,['GN0900'],"['MAX', 'Joey Bada$$']",None
8720,6953,465707,465707,"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20180720,Entirety (Feat. A*M*E),10186418,[771173],Entirety (Feat. A*M*E),"['GN2700', 'GN1100']",['Shift K3y'],None
8722,6955,478590,478590,"['GN1105', 'GN1101']",20181214,Sick Boy,10130423,[713297],Side Effects (Feat. Emily Warren),['GN1100'],['The Chainsmokers'],None
8723,6958,649956,649956,"['GN1105', 'GN1101']",20181214,Sick Boy,10130423,"[713297, 784873]",Save Yourself,['GN1100'],"['The Chainsmokers', 'Nghtmre']",None
8724,6956,644904,644904,"['GN1201', 'GN1202', 'GN1209']",20190517,Father Of Asahd,10189386,[264066],"No Brainer (Feat. Justin Bieber, Chance the Rapper & Quavo)",['GN1200'],['DJ Khaled'],None
8725,6977,639505,639505,"['GN1209', 'GN1202', 'GN1201']",20190517,Father Of Asahd,10189386,[264066],"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)",['GN1200'],['DJ Khaled'],None
8726,6957,631866,631866,"['GN1201', 'GN1209']",20180730,1997 DIANA,10189387,[895008],1997 DIANA,['GN1200'],['Brockhampton'],None
8727,6959,71119,71119,"['GN1109', 'GN1102', 'GN1101']",20180831,Sheep (Alan Walker Relift),10199693,"[715178, 943471]",Sheep (Alan Walker Relift),['GN1100'],"['레이 (LAY)', 'Alan Walker']",None
8728,6960,111136,111136,"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1103']",20180907,Back & Forth,10201324,"[746287, 924428, 776721]",Back & Forth,"['GN2700', 'GN1100']","['MK', 'Jonas Blue', 'Becky Hill']",None
8729,6961,268413,268413,"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1104', 'GN1103', 'GN1101']",20180928,Brighter Days,10175630,"[906939, 741703, 777099]",Just Got Paid (Feat. French Montana),"['GN2700', 'GN1100']","['Sigala', 'Ella Eyre', 'Meghan Trainor']",None
8730,11208,376013,376013,"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1104', 'GN1103', 'GN1101']",20180928,Brighter Days,10175630,"[906939, 752662]",We Don`t Care,"['GN2700', 'GN1100']","['Sigala', 'The Vamps']",None
8731,13846,470701,470701,"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1104', 'GN1103', 'GN1101']",20180928,Brighter Days,10175630,[906939],Sweet Lovin&#39; (feat. Bryn Christopher) (Radio Edit),"['GN2700', 'GN1100']",['Sigala'],None
8732,13847,303485,303485,"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1104', 'GN1103', 'GN1101']",20180928,Brighter Days,10175630,[906939],Give Me Your Love (feat. John Newman & Nile Rodgers),"['GN2700', 'GN1100']",['Sigala'],None
8733,13848,138625,138625,"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1104', 'GN1103', 'GN1101']",20180928,Brighter Days,10175630,[906939],Say You Do (feat. Imani & DJ Fresh) (Radio Edit),"['GN2700', 'GN1100']",['Sigala'],None
8734,14356,567546,567546,"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1104', 'GN1103', 'GN1101']",20180928,Brighter Days,10175630,[906939],Brighter Days (feat. Paul Janeway of St. Paul & The Broken Bones),"['GN2700', 'GN1100']",['Sigala'],None
8735,14357,140443,140443,"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1104', 'GN1103', 'GN1101']",20180928,Brighter Days,10175630,[906939],Revival (feat. Cheat Codes & MAX),"['GN2700', 'GN1100']",['Sigala'],None
8736,14358,185088,185088,"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1104', 'GN1103', 'GN1101']",20180928,Brighter Days,10175630,[906939],All for Love (feat. Kodaline),"['GN2700', 'GN1100']",['Sigala'],None
8737,14359,620344,620344,"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1104', 'GN1103', 'GN1101']",20180928,Brighter Days,10175630,"[906939, 781398, 230162]",You Don&#39;t Know Me (feat. Delaney Lane),"['GN2700', 'GN1100']","['Sigala', 'Shaun Frank', 'Flo Rida']",None
8738,6962,155609,155609,"['GN1104', 'GN1103', 'GN1101']",20181012,Pizza,10210901,[2398152],Pizza,['GN1100'],['Anti Up'],None
8740,6963,680685,680685,"['GN2704', 'GN2701', 'GN2702', 'GN2703', 'GN1103']",20181022,BYLAW EP,10213396,"[714465, 556651]",Breach (Walk Alone),"['GN2700', 'GN1100']","['Martin Garrix', 'Blinders']",None
8741,6964,107549,107549,"['GN2704', 'GN2701', 'GN2702', 'GN2703', 'GN1103']",20181026,Fire In My Soul (feat. Shungudzo),10215841,[724002],Fire In My Soul (feat. Shungudzo),"['GN2700', 'GN1100']",['Oliver Heldens'],None
8742,6965,25214,25214,"['GN2704', 'GN2701', 'GN2702', 'GN2703', 'GN1103']",20181214,Glitch,10233192,"[567033, 714465]",Glitch,"['GN2700', 'GN1100']","['Julian Jordan', 'Martin Garrix']",None
8743,6966,250664,250664,"['GN1014', 'GN1003', 'GN1001']",20190111,Timebomb,10240999,[633471],Timebomb,['GN1000'],['Walk The Moon'],None
8745,6968,9465,9465,"['GN0908', 'GN0901']",20190111,Giant,10241589,"[227229, 722612]",Giant,['GN0900'],"['Calvin Harris', 'Rag`N`Bone Man']",None
8746,9432,89182,89182,"['GN0303', 'GN0301']",20050218,Giant,300313,[101886],Unfade (Feat.성은),['GN0300'],['배치기'],None
8749,6969,139756,139756,"['GN2704', 'GN2701', 'GN2702', 'GN2703', 'GN1103']",20190222,No Sleep (feat. Bonn),10254015,[714465],No Sleep (feat. Bonn),"['GN2700', 'GN1100']",['Martin Garrix'],None
8750,6970,380171,380171,"['GN1105', 'GN1101']",20190322,On My Way,10263661,"[943471, 744309, 780914]",On My Way,['GN1100'],"['Alan Walker', 'Sabrina Carpenter', 'Farruko']",None
8751,6971,217924,217924,"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1103']",20190403,Mistaken (feat. Alex Aris),10269219,"[714465, 626854]",Mistaken (feat. Alex Aris),"['GN2700', 'GN1100']","['Martin Garrix', 'Matisse & Sadko']",None
8752,6972,146668,146668,"['GN0908', 'GN0901']",20190405,Love Me Less,10269858,"[773205, 1073994]",Love Me Less,['GN0900'],"['MAX', 'Quinn XCII']",None
8754,6974,283725,283725,"['GN2704', 'GN2701', 'GN2702', 'GN2703', 'GN1103']",20190426,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),10278778,[714465],Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) (시몬스 침대 광고 삽입곡),"['GN2700', 'GN1100']",['Martin Garrix'],None
8757,6978,697550,697550,"['GN2701', 'GN2702', 'GN2703', 'GN1103']",20190524,Wish You Well,10288778,"[906939, 776721]",Wish You Well,"['GN2700', 'GN1100']","['Sigala', 'Becky Hill']",None
8759,6980,4263,4263,"['GN1105', 'GN1101', 'GN1109']",20190531,Good Faith,10292564,[730540],All My Friends,['GN1100'],['Madeon'],None
8760,6981,135236,135236,"['GN2701', 'GN2703']",20190823,Fuego,10320630,[1757524],Fuego,['GN2700'],['Junkilla'],None
8761,14251,512081,512081,"['GN1104', 'GN2704', 'GN1101']",20170306,Fuego,10043655,"[718050, 717702]",Fuego (Original Mix),"['GN2700', 'GN1100']","['Jordy Dazz', 'Dannic']",None
8762,14252,417215,417215,"['GN1104', 'GN2704', 'GN1101']",20170306,Fuego,10043655,"[718050, 717702]",Fuego (Edit),"['GN2700', 'GN1100']","['Jordy Dazz', 'Dannic']",None
8763,6982,259834,259834,"['GN1101', 'GN1102', 'GN1109']",20191004,NOVO SONIC SYSTEM,10334828,[663491],DANCE X,['GN1100'],['Gesaffelstein'],None
8764,6983,439226,439226,"['GN1509', 'GN0908', 'GN1506', 'GN1501', 'GN0901']",20200311,TROLLS World Tour (Original Motion Picture Soundtrack) (영화 [트롤: 월드 투어] OST),10394348,"[992198, 2646]",The Other Side (영화 &#34;트롤: 월드 투어&#34; OST),"['GN1500', 'GN0900']","['SZA', 'Justin Timberlake']",None
8765,6984,168472,168472,['GN0901'],20200313,Love Regenerator 3,10401818,"[2764858, 227229]",Give Me Strength [edit],['GN0900'],"['Love Regenerator', 'Calvin Harris']",None
8766,6985,220205,220205,"['GN0901', 'GN1202', 'GN1201']",20121119,Global Warming (Deluxe Ver.),2167684,[232722],Tchu Tchu Tcha (Feat. Enrique Iglesias),"['GN0900', 'GN1200']",['Pitbull'],None
8768,6987,547427,547427,"['GN1104', 'GN2704', 'GN1102', 'GN1101']",20131218,Turn Down For What,2226715,"[195400, 46112]",Turn Down For What,"['GN2700', 'GN1100']","['DJ Snake', 'Lil Jon']",None
